Date/Time,State,Latitude,Longitude,Total precipitation,Total precipitation duration,
2016-01-28 06:30:00,TAS,-41.7256,147.0794,85,24,
2016-01-28 09:00:00,TAS,-41.4194,147.1219,88,24,
2016-01-28 07:00:00,TAS,-41.5492,147.2144,71,24,
2010-12-16 23:20:00,TAS,-41.1780,146.3590,0,0,
2010-12-15 00:00:00,TAS,-41.4530,148.2620,0,0,
2001-12-08 02:00:00,TAS,-40.9900,145.7430,24,24,
2010-12-08 04:00:00,TAS,-41.2780,146.0340,0,0,
2010-12-08 02:30:00,TAS,-41.2370,146.4970,0,0,
2010-12-08 03:00:00,TAS,-41.3870,146.1760,0,0,
2010-12-04 07:30:00,TAS,-41.3770,147.4170,0,0,
2010-12-04 06:00:00,TAS,-41.8210,147.9520,0,0,
2010-11-10 07:15:00,TAS,-42.6310,147.2210,0,0,
2010-12-03 05:00:00,TAS,-42.4560,147.4600,25,24,
2010-12-03 06:00:00,TAS,-42.0510,147.3360,0,0,
2010-12-03 07:00:00,TAS,-42.6820,146.7160,71,24,
2015-11-06 03:48:00,TAS,-41.4889,147.2326,42,24,
2010-12-08 02:22:00,TAS,-40.9920,145.7430,24,24,
2016-06-17 16:00:00,NT,-23.6994,133.8807,63,24,
2016-06-17 16:00:00,NT,-23.6994,133.8807,63,24,
2014-03-30 03:20:00,QLD,-26.6573,150.1897,0,0,
2014-03-29 23:00:00,QLD,-27.7162,151.6333,0,0,
2014-03-30 00:10:00,QLD,-27.5592,151.9536,0,0,
2014-03-30 06:30:00,QLD,-25.7237,152.5836,0,0,
2014-03-30 11:00:00,QLD,-24.4868,150.5761,0,0,
2014-04-06 07:00:00,QLD,-26.9500,153.1167,0,0,
2014-04-13 03:39:00,QLD,-20.0104,148.2416,0,0,
2014-11-06 09:30:00,QLD,-27.8000,153.2000,0,0,
2014-11-18 07:00:00,QLD,-25.4333,152.1167,0,0,
2014-11-19 05:20:00,QLD,-27.7204,152.8777,0,0,
2014-11-19 05:55:00,QLD,-27.5942,152.9719,0,0,
2014-11-19 06:15:00,QLD,-27.3706,153.0483,0,0,
2014-11-19 06:00:00,QLD,-27.4679,153.0280,0,0,
2014-12-05 01:30:00,QLD,-28.0440,152.1205,0,0,
2014-12-05 05:20:00,QLD,-27.3333,152.7667,0,0,
2014-12-06 07:09:00,QLD,-17.5167,146.0667,0,0,
2014-12-08 06:00:00,QLD,-27.6734,153.2594,0,0,
2014-12-08 08:30:00,QLD,-24.2818,150.9344,0,0,
2014-12-09 09:25:00,QLD,-28.2290,152.2489,0,0,
2014-12-09 08:40:00,QLD,-28.1967,152.2119,0,0,
2014-12-09 11:15:00,QLD,-23.5209,148.1619,0,0,
2014-12-11 02:00:00,QLD,-27.4340,151.7211,0,0,
2016-08-03 05:06:00,NSW,-30.1130,153.1838,0,0,
2016-11-09 04:20:00,NSW,-31.3969,152.2429,0,0,
2016-12-05 06:00:00,NSW,-33.6760,151.3065,0,0,
2014-12-12 10:29:00,QLD,-23.5209,148.1619,0,0,
2014-12-12 09:57:00,QLD,-23.5209,148.1619,0,0,
2014-12-12 09:36:00,QLD,-23.5209,148.1619,0,0,
2014-12-12 09:15:00,QLD,-24.8642,151.1232,0,0,
2014-12-25 06:00:00,QLD,-28.2153,152.0352,0,0,
2014-12-29 07:50:00,QLD,-24.9909,151.9557,0,0,
2014-12-08 10:30:00,QLD,-24.4003,150.5133,0,0,
2014-12-11 06:00:00,QLD,-28.8009,151.8427,0,0,
2014-12-11 02:25:00,QLD,-28.7639,151.6336,0,0,
2015-01-19 05:00:00,QLD,-25.5375,152.7018,0,0,
2015-01-19 00:00:00,QLD,-26.3198,152.7802,0,0,
2015-01-22 01:44:00,QLD,-21.1412,149.1858,0,0,
2015-01-22 08:00:00,QLD,-23.8428,151.2555,0,0,
2015-01-26 05:00:00,QLD,-26.8411,151.9841,0,0,
2015-01-27 10:00:00,QLD,-28.2153,152.0352,0,0,
2015-01-28 04:00:00,QLD,-23.6145,150.1566,0,0,
2015-02-07 20:00:00,QLD,-17.3551,145.5958,0,0,
2015-02-21 00:20:00,QLD,-27.0125,152.9435,0,0,
2015-03-09 09:00:00,QLD,-26.4017,146.2383,0,0,
2015-03-21 04:00:00,QLD,-27.6486,153.1510,0,0,
2015-03-21 04:11:00,QLD,-27.5817,153.0955,0,0,
2015-03-21 04:12:00,QLD,-27.5706,153.1241,0,0,
2015-03-21 04:34:00,QLD,-27.4678,153.0260,0,0,
2015-03-21 05:12:00,QLD,-27.4678,153.0280,0,0,
2015-03-22 06:30:00,QLD,-27.8833,153.2833,0,0,
2015-03-22 07:30:00,QLD,-27.4734,153.0955,0,0,
2015-03-22 09:37:00,QLD,-26.9500,153.1166,0,0,
2015-04-04 09:20:00,QLD,-27.9997,152.6816,0,0,
2015-04-04 07:20:00,QLD,-28.0689,152.8205,0,0,
2015-05-01 06:25:00,QLD,-27.0850,152.9513,0,0,
2015-05-01 04:25:00,QLD,-26.8166,152.8666,0,0,
2015-05-01 05:38:00,QLD,-27.0125,152.9435,0,0,
2015-05-01 04:30:00,QLD,-27.1295,153.0538,0,0,
2015-05-01 05:00:00,QLD,-27.1000,152.8833,0,0,
2015-05-01 09:35:00,QLD,-27.7833,153.1666,0,0,
2015-05-01 09:50:00,QLD,-27.6214,152.9274,0,0,
2015-05-01 08:10:00,QLD,-27.7153,153.1510,0,0,
2015-05-01 10:10:00,QLD,-27.8300,153.0313,0,0,
2015-05-01 07:50:00,QLD,-27.6166,153.0500,0,0,
2015-05-01 09:50:00,QLD,-27.6817,152.9816,0,0,
2015-05-01 10:15:00,QLD,-27.6817,152.9816,0,0,
2015-09-27 04:32:00,QLD,-27.4817,152.9899,0,0,
2015-10-24 08:30:00,QLD,-23.5759,148.8869,0,0,
2015-10-28 10:00:00,QLD,-25.6245,151.6080,0,0,
2015-10-28 10:00:00,QLD,-25.6245,151.6080,0,0,
2015-10-28 10:00:00,QLD,-25.6245,151.6080,0,0,
2015-10-28 08:10:00,QLD,-26.7384,150.6283,0,0,
2015-10-28 10:30:00,QLD,-25.2098,152.0405,0,0,
2015-10-28 06:00:00,QLD,-26.7384,150.6283,0,0,
2015-11-04 07:30:00,QLD,0.0000,0.0000,0,0,
2015-11-14 07:08:00,QLD,-26.1900,152.6655,0,0,
2015-11-15 06:45:00,QLD,-24.8661,152.3493,0,0,
2015-11-15 06:30:00,QLD,-25.2900,152.8399,0,0,
2015-11-15 09:10:00,QLD,-24.0020,151.3166,0,0,
2015-11-16 07:46:00,QLD,-22.0017,148.0533,0,0,
2015-11-29 07:00:00,QLD,-27.8275,152.6649,0,0,
2015-11-29 05:00:00,QLD,-28.2153,152.0352,0,0,
2015-11-05 12:00:00,QLD,-26.9431,152.5652,0,0,
2015-11-05 11:25:00,QLD,-27.1970,152.8227,0,0,
2015-12-01 07:30:00,QLD,-28.6620,151.9353,0,0,
2015-12-01 04:30:00,QLD,-28.4161,151.0800,0,0,
2015-12-23 06:00:00,QLD,-28.6181,151.9361,0,0,
2016-01-25 08:25:00,QLD,-24.7833,150.5667,0,0,
2016-01-25 08:35:00,QLD,-26.7384,150.6283,0,0,
2016-01-25 15:10:00,QLD,-16.9221,145.7758,0,0,
2016-01-26 15:00:00,QLD,-24.5684,149.2931,0,0,
2016-01-26 22:15:00,QLD,-21.8167,148.6833,0,0,
2016-01-27 09:15:00,QLD,-28.3667,149.0333,0,0,
2016-01-28 12:45:00,QLD,-26.6248,152.8666,0,0,
2016-01-28 14:40:00,QLD,-26.6187,153.0377,0,0,
2016-01-29 04:30:00,QLD,-27.5592,151.9536,0,0,
2016-01-29 06:30:00,QLD,-25.7237,152.5836,0,0,
2016-01-29 06:00:00,QLD,-28.2115,152.8633,0,0,
2016-01-29 08:15:00,QLD,-25.6018,152.2633,0,0,
2016-01-29 08:40:00,QLD,-25.0037,152.8433,0,0,
2016-01-30 02:00:00,QLD,-23.9333,150.9000,0,0,
2016-01-30 05:00:00,QLD,-28.2333,152.8500,0,0,
2016-01-30 05:00:00,QLD,-26.2851,152.9983,0,0,
2016-01-30 06:00:00,QLD,-25.1333,151.9833,0,0,
2016-01-30 06:00:00,QLD,-26.1833,152.8667,0,0,
2016-01-31 04:00:00,QLD,-24.6500,151.3333,0,0,
2016-01-31 04:00:00,QLD,-21.4500,148.7167,0,0,
2016-01-31 04:00:00,QLD,-23.5209,148.1619,0,0,
2016-02-01 04:00:00,QLD,-23.3795,150.5089,0,0,
2016-02-01 04:00:00,QLD,-24.9179,152.2677,0,0,
2016-02-02 06:00:00,QLD,-24.2833,151.6167,0,0,
2016-02-02 06:00:00,QLD,-24.1162,148.0886,0,0,
2016-02-04 07:00:00,QLD,-24.2813,150.9345,0,0,
2016-02-04 07:00:00,QLD,-24.0062,151.1989,0,0,
2016-02-04 08:00:00,QLD,-24.8662,152.3494,0,0,
2016-02-05 08:35:00,QLD,-17.9312,145.9242,0,0,
2016-02-05 08:10:00,QLD,-22.0018,148.0533,0,0,
2016-02-05 07:35:00,QLD,-20.5526,147.8453,0,0,
2016-02-08 09:30:00,QLD,-19.2598,146.8170,0,0,
2016-02-08 09:30:00,QLD,-19.3110,146.7886,0,0,
2016-02-08 09:30:00,QLD,-19.6750,146.8347,0,0,
2016-02-19 07:50:00,QLD,-27.1815,151.2661,0,0,
2016-02-19 08:00:00,QLD,-27.5612,152.2755,0,0,
2016-02-19 10:00:00,QLD,-27.3833,152.3167,0,0,
2016-02-19 11:00:00,QLD,-28.6833,152.0667,0,0,
2016-02-03 12:05:00,QLD,-26.7498,150.5944,0,0,
2016-02-05 12:35:00,QLD,-20.0537,147.2764,0,0,
2016-02-03 09:50:00,QLD,-23.1384,150.3511,0,0,
2016-02-04 08:20:00,QLD,-24.8662,152.3494,0,0,
2016-02-19 14:50:00,QLD,-26.1670,152.6000,0,0,
2016-02-19 10:40:00,QLD,-27.9998,152.6816,0,0,
2016-02-19 11:05:00,QLD,-28.2795,152.7050,0,0,
2016-03-09 07:13:00,QLD,-25.8985,139.3515,0,0,
2016-03-10 09:51:00,QLD,-21.6167,138.3167,0,0,
2016-03-10 04:00:00,QLD,-22.3912,143.0381,0,0,
2016-03-19 00:00:00,QLD,-24.8643,151.1233,0,0,
2016-03-19 07:30:00,QLD,-25.6500,152.6667,0,0,
2016-04-12 02:20:00,QLD,-28.4162,151.0800,0,0,
2016-05-21 16:30:00,QLD,-15.1371,145.2558,0,0,
2016-02-19 13:25:00,QLD,-27.2819,152.9811,0,0,
2016-03-01 01:10:00,QLD,-27.8026,153.3344,0,0,
2016-03-26 07:00:00,QLD,-27.5612,152.2755,0,0,
2016-03-26 07:00:00,QLD,-27.5612,152.2755,0,0,
2016-06-03 17:20:00,QLD,-24.9909,151.9558,0,0,
2016-06-04 00:30:00,QLD,-27.2819,152.9811,0,0,
2016-06-04 00:30:00,QLD,-27.0167,152.9667,0,0,
2016-06-04 00:30:00,QLD,-27.1500,153.0000,0,0,
2016-06-04 00:30:00,QLD,-27.1492,153.0922,0,0,
2016-06-04 02:05:00,QLD,-28.1667,152.5500,0,0,
2016-06-04 00:05:00,QLD,-27.6304,152.6997,0,0,
2016-06-04 00:15:00,QLD,-27.6201,152.7480,0,0,
2016-06-19 09:00:00,QLD,-27.0667,152.9667,0,0,
2016-06-19 09:00:00,QLD,-27.1054,152.9477,0,0,
2016-06-19 09:00:00,QLD,-27.1500,153.0000,0,0,
2016-06-19 09:00:00,QLD,-27.2819,152.9811,0,0,
2016-06-19 09:00:00,QLD,-27.1833,152.9333,0,0,
2016-06-19 09:00:00,QLD,-27.4583,152.9792,0,0,
2016-06-19 09:00:00,QLD,-25.1667,151.6500,0,0,
2016-06-19 09:00:00,QLD,-27.5942,152.9719,0,0,
2016-06-19 09:00:00,QLD,-27.5706,152.9872,0,0,
2016-06-19 09:00:00,QLD,-27.5426,152.9838,0,0,
2016-06-19 09:00:00,QLD,-27.4852,152.9931,0,0,
2016-06-19 09:00:00,QLD,-27.4116,152.9760,0,0,
2016-07-16 17:30:00,QLD,-23.6668,150.0422,0,0,
2016-07-16 07:30:00,QLD,-23.1254,150.7677,0,0,
2016-07-16 01:00:00,QLD,-23.3781,150.5136,0,0,
2016-12-16 06:00:00,NSW,-32.0348,150.0191,0,0,
2016-12-16 12:30:00,NSW,-32.2206,148.5753,0,0,
2016-12-23 05:30:00,NSW,-30.5273,151.6158,0,0,
2016-12-23 06:00:00,NSW,-29.9500,151.4200,0,0,
2016-12-23 07:45:00,NSW,-31.6419,149.8999,0,0,
2016-12-24 02:15:00,NSW,-35.4132,149.9362,0,0,
2016-12-24 04:55:00,NSW,-35.4348,149.8029,0,0,
2016-12-24 04:30:00,NSW,-30.2906,150.1428,0,0,
2016-12-27 04:50:00,NSW,-35.4550,149.7250,0,0,
2016-12-27 07:18:00,NSW,-36.4600,148.6470,0,0,
2016-12-30 07:49:00,NSW,-35.4253,149.7835,0,0,
2016-11-11 21:00:00,VIC,-34.2316,142.0815,0,0,
2016-12-29 00:00:00,VIC,-37.5164,144.8168,0,0,
2016-12-29 00:00:00,VIC,-37.8727,145.3446,0,0,
2017-01-09 16:00:00,NSW,-35.1984,149.5012,0,0,
2017-01-09 17:00:00,NSW,-35.9318,147.6179,0,0,
2017-01-01 02:05:00,NSW,-30.3342,152.5653,0,0,
2017-01-01 05:33:00,NSW,-31.3323,149.2708,0,0,
2017-01-01 13:30:00,NSW,-29.5988,151.1542,0,0,
2017-01-02 04:30:00,NSW,-29.4525,152.8257,0,0,
2017-01-02 05:55:00,NSW,-28.8093,153.2883,0,0,
2017-01-02 06:25:00,NSW,-28.7294,153.3641,0,0,
2017-01-06 02:00:00,NSW,-29.4332,153.3406,0,0,
2017-01-14 20:40:00,NSW,-30.2022,152.8998,0,0,
2017-01-15 03:30:00,NSW,-28.5469,153.4970,0,0,
2017-01-15 04:05:00,NSW,-28.4935,153.2980,0,0,
2017-01-18 08:03:00,NSW,-31.7639,150.8326,0,0,
2017-01-20 05:15:00,NSW,-29.7628,151.1103,0,0,
2017-01-23 08:40:00,NSW,-31.4949,145.8402,0,0,
2017-01-25 02:40:00,NSW,-30.0381,151.6925,50,0,
2017-01-26 02:05:00,NSW,-31.3908,151.4019,0,0,
2017-01-26 05:25:00,NSW,-30.3342,152.5653,0,0,
2017-01-29 05:35:00,NSW,-32.0442,150.9022,0,0,
2017-02-02 11:36:00,NSW,-30.5016,151.6662,0,0,
2017-02-04 09:25:00,NSW,-30.9833,151.6000,53,0,
2017-02-06 23:10:00,NSW,-33.9192,151.1396,75,0,
2017-02-17 05:50:00,NSW,-33.6564,151.3137,75,0,
2017-03-02 04:15:00,NSW,-31.3980,152.2539,0,0,
2017-03-02 04:25:00,NSW,-31.4881,152.2900,0,0,
2017-03-04 00:30:00,NSW,-30.3154,149.8302,79,0,
2017-03-04 05:15:00,NSW,-33.0956,148.8692,0,0,
2017-03-04 06:15:00,NSW,-31.4367,152.4633,0,0,
2017-03-05 04:00:00,NSW,-30.7176,152.9165,0,0,
2017-03-04 05:34:00,NSW,-32.7384,151.5492,0,0,
2017-03-14 06:17:00,NSW,-32.1852,150.1737,0,0,
2017-03-14 21:10:00,NSW,-28.6053,153.4331,0,0,
2017-03-15 00:15:00,NSW,-30.3721,153.0942,0,0,
2017-03-16 03:50:00,NSW,-33.8917,150.6033,0,0,
2017-03-16 05:00:00,NSW,-34.5638,150.7900,0,0,
2017-03-16 04:25:00,NSW,-35.2696,150.4810,0,0,
2017-03-16 06:10:00,NSW,-34.5859,150.6263,0,0,
2017-03-19 04:10:00,NSW,-28.9500,153.3270,0,0,
2017-03-20 08:00:00,NSW,-33.1373,148.1747,0,0,
2017-03-22 03:40:00,NSW,-31.6448,150.2344,0,0,
2017-03-04 05:10:00,NSW,-33.2400,149.0400,0,0,
2017-03-18 21:20:00,NSW,-30.8850,153.0410,0,0,
2017-06-03 00:00:00,QLD,-24.7500,152.0300,0,0,
2017-06-03 00:00:00,QLD,-24.7500,152.0300,0,0,
2017-06-03 00:00:00,QLD,-24.7500,152.0300,0,0,
2017-06-03 00:00:00,QLD,-24.7500,152.0300,0,0,
2017-06-03 00:00:00,QLD,-24.7500,152.0300,0,0,
2017-06-03 00:00:00,QLD,-24.7500,152.0300,0,0,
2017-02-25 06:00:00,NSW,-30.9651,151.3511,0,0,
2017-03-21 04:20:00,NSW,-33.6984,150.5679,0,0,
2016-11-11 06:00:00,NSW,-31.9652,141.4513,0,0,
2016-12-25 11:00:00,NT,-23.2750,129.3834,0,0,
2016-12-25 23:00:00,NT,-25.2500,130.9667,0,0,
2016-12-28 08:20:00,NT,-23.2750,129.3834,0,0,
2016-12-31 19:30:00,NT,-16.2667,133.3667,0,0,
2017-01-13 08:30:00,NT,-19.6511,134.1897,0,0,
2017-02-16 09:45:00,NT,-14.5167,132.3833,0,0,
2016-01-25 00:00:00,WA,-30.7761,121.4578,86,24,
2016-01-25 00:00:00,WA,-32.1183,119.0183,69,24,
2016-01-26 00:00:00,WA,-30.6375,116.0100,64,24,
2016-02-21 00:00:00,WA,-34.4861,117.6292,0,0,
2016-02-21 00:00:00,WA,-34.4567,116.6964,0,0,
2016-03-14 00:00:00,WA,-17.6400,126.0200,114,24,
2016-03-19 00:00:00,WA,-30.2656,115.0261,45,24,
2016-03-19 00:00:00,WA,-31.9316,117.8338,48,24,
2016-03-19 00:00:00,WA,-25.0305,128.3000,44,24,
2016-03-22 00:00:00,WA,-31.8611,119.3741,33,24,
2016-03-22 00:00:00,WA,-33.7077,120.8647,39,24,
2016-03-23 00:00:00,WA,-33.9491,120.1241,57,24,
2016-03-23 00:00:00,WA,-33.5827,120.0491,55,24,
2016-03-23 00:00:00,WA,-30.8936,116.7186,0,0,
2016-03-26 00:00:00,WA,-30.8936,116.7186,62,24,
2016-03-26 00:00:00,WA,-29.7566,116.4447,62,24,
2016-03-26 00:00:00,WA,-30.9530,116.1908,60,24,
2016-03-26 00:00:00,WA,-30.7105,116.7736,60,24,
2016-03-26 00:00:00,WA,-29.8833,116.0308,60,24,
2016-03-26 00:00:00,WA,-30.4200,116.4600,60,24,
2016-03-26 00:00:00,WA,-30.5480,116.1358,54,24,
2016-03-26 00:00:00,WA,-31.3413,115.9408,53,24,
2016-03-26 00:00:00,WA,-30.7500,116.1300,51,24,
2016-03-26 00:00:00,WA,-30.8030,116.6302,50,24,
2016-03-27 00:00:00,WA,-31.3100,116.5200,87,24,
2016-03-27 00:00:00,WA,-31.6200,117.7200,86,24,
2016-03-27 00:00:00,WA,-31.9500,117.8400,67,24,
2016-03-27 00:00:00,WA,-31.9316,117.8338,67,24,
2017-10-13 18:55:00,NSW,-30.2880,153.0946,0,0,
2017-10-13 18:20:00,NSW,-30.2880,153.0946,0,0,
2017-10-13 21:20:00,NSW,-31.0710,152.7717,0,0,
2017-10-13 22:15:00,NSW,-30.3200,153.1000,0,0,
2017-10-14 03:30:00,NSW,-30.3154,149.8302,0,0,
2017-10-14 22:00:00,NSW,-29.1600,153.2800,0,0,
2017-10-26 13:40:00,NSW,-33.1820,151.3510,0,0,
2017-10-26 08:50:00,NSW,-35.5070,150.2340,0,0,
2017-10-26 08:50:00,NSW,-32.9200,151.6510,0,0,
2017-11-05 08:19:00,NSW,-28.8376,153.5562,0,0,
2017-11-05 07:30:00,NSW,-29.1500,153.2833,0,0,
2017-02-14 05:20:00,NSW,-30.4595,151.3559,0,0,
2017-11-29 03:20:00,NSW,-29.6920,151.1510,0,0,
2017-11-17 02:00:00,NSW,-34.9706,149.0298,0,0,
2017-11-17 09:45:00,NSW,-32.2821,149.7120,0,0,
2017-11-17 09:00:00,NSW,-34.4420,150.8090,0,0,
2017-11-28 01:00:00,NSW,-30.4960,141.3335,0,0,
2017-11-28 04:00:00,NSW,-31.5151,151.7178,0,0,
2017-11-27 10:30:00,NSW,-33.0858,147.1477,85,0,
2017-11-30 02:30:00,NSW,-30.4409,151.3531,0,0,
2017-11-30 04:45:00,NSW,-31.3401,151.2845,0,0,
2017-12-04 06:30:00,NSW,-31.9984,151.4511,0,0,
2017-12-17 02:40:00,NSW,-29.8265,151.5205,0,0,
2017-12-21 05:10:00,NSW,-29.7780,153.1495,0,0,
2017-12-21 07:05:00,NSW,-29.7765,153.2982,0,0,
2017-12-25 05:50:00,NSW,-28.9484,153.3178,0,0,
2017-12-25 06:15:00,NSW,-28.6651,153.2845,0,0,
2017-12-25 07:30:00,NSW,-28.6317,153.4011,0,0,
2017-12-25 07:15:00,NSW,-28.2651,153.2845,0,0,
2017-12-26 07:30:00,NSW,-31.7151,152.3511,0,0,
2017-12-26 13:30:00,NSW,-31.4333,152.9000,0,0,
2017-11-11 06:49:00,NSW,-34.8151,149.7179,0,0,
2017-12-26 00:00:00,NSW,-30.8851,153.0408,0,0,
2017-12-26 13:25:00,NSW,-30.8851,153.0408,0,0,
2017-11-16 12:04:00,NSW,-33.1385,148.2329,0,0,
2017-10-14 02:25:00,NSW,-29.5416,150.5754,0,0,
2017-11-25 04:05:00,NSW,-36.3550,149.1450,0,0,
2017-12-01 16:00:00,NSW,-32.0679,143.6500,0,0,
2017-12-18 03:25:00,NSW,-31.3461,152.0087,0,0,
2017-12-18 05:10:00,NSW,-31.4621,152.3245,0,0,
2017-12-18 07:55:00,NSW,-29.5045,151.1293,0,0,
2017-12-25 02:50:00,NSW,-30.3614,152.4917,0,0,
2017-12-25 03:25:00,NSW,-29.6050,151.2670,0,0,
2017-12-25 06:05:00,NSW,-28.6069,153.2083,0,0,
2017-11-25 07:00:00,NSW,-35.5750,149.2150,0,0,
2017-11-27 07:30:00,NSW,-35.5750,149.2150,0,0,
2018-01-01 03:36:00,NSW,-31.6484,152.8011,0,0,
2018-01-02 02:15:00,NSW,-30.3651,152.4678,0,0,
2018-01-02 03:30:00,NSW,-28.6017,153.0950,0,0,
2018-01-02 04:00:00,NSW,-28.6317,153.4011,0,0,
2018-01-02 04:00:00,NSW,-28.7484,153.1678,0,0,
2018-01-02 04:30:00,NSW,-28.7317,153.4011,0,0,
2018-01-02 04:00:00,NSW,-28.7317,153.4011,0,0,
2018-01-09 10:35:00,NSW,-32.1067,152.0511,0,0,
2018-01-09 10:45:00,NSW,-32.1367,152.0711,0,0,
2018-01-09 10:55:00,NSW,-32.2567,152.1178,0,0,
2018-01-11 08:00:00,NSW,-30.5437,151.6200,0,0,
2018-01-23 01:00:00,NSW,-35.0886,147.8243,0,0,
2018-01-25 02:15:00,NSW,-35.3215,148.4368,0,0,
2018-01-26 02:55:00,NSW,-31.2696,152.3096,0,0,
2018-01-26 06:30:00,NSW,-35.1455,149.7491,0,0,
2018-01-26 07:00:00,NSW,-35.1455,149.7491,0,0,
2018-01-26 07:20:00,NSW,-31.6651,150.6678,0,0,
2018-01-27 05:50:00,NSW,-34.7506,149.6953,0,0,
2018-01-27 05:50:00,NSW,-34.7506,149.6953,0,0,
2018-01-27 05:50:00,NSW,-34.7506,149.6953,0,0,
2018-01-28 03:00:00,NSW,-33.3029,149.0494,0,0,
2018-01-28 05:25:00,NSW,-33.3029,149.0494,0,0,
2018-01-28 03:00:00,NSW,-32.4167,150.1167,0,0,
2018-01-28 03:05:00,NSW,-33.2500,148.9667,0,0,
2018-02-18 22:51:00,NSW,-36.1000,150.0500,0,0,
2018-02-19 03:11:00,NSW,-36.1000,150.0500,0,0,
2018-02-24 06:45:00,NSW,-31.4881,152.2900,0,0,
2018-02-24 22:25:00,NSW,-35.3075,149.1244,0,0,
2018-02-24 23:25:00,NSW,-35.3075,149.1244,0,0,
2018-02-24 23:00:00,NSW,-35.1943,149.1585,0,0,
2018-02-24 23:00:00,NSW,-35.1943,149.1585,0,0,
2018-02-25 05:45:00,NSW,-32.1500,150.3500,0,0,
2018-02-25 11:15:00,NSW,-29.9875,150.6142,0,0,
2018-02-26 05:21:00,NSW,-28.8667,153.0500,0,0,
2018-02-26 05:21:00,NSW,-28.8667,153.0500,0,0,
2018-02-26 06:50:00,NSW,-28.6651,153.2678,0,0,
2018-02-26 06:50:00,NSW,-28.6651,153.2678,0,0,
2018-02-26 07:29:00,NSW,-28.4167,153.3333,0,0,
2018-02-26 07:45:00,NSW,-28.2973,153.3329,0,0,
2018-02-26 08:10:00,NSW,-28.2973,153.3329,0,0,
2018-03-04 03:00:00,NSW,-32.6959,151.0053,0,0,
2018-03-04 04:15:00,NSW,-32.0500,152.2667,0,0,
2018-03-04 04:10:00,NSW,-32.0500,152.2667,0,0,
2018-03-04 04:37:00,NSW,-32.4047,151.7524,0,0,
2018-03-04 04:30:00,NSW,-32.3204,151.5505,0,0,
2018-03-04 08:30:00,NSW,-29.7859,146.2857,0,0,
2018-03-05 03:44:00,NSW,-31.1070,149.6096,0,0,
2018-03-04 09:45:00,NSW,-31.5465,152.8356,0,0,
2018-03-04 09:45:00,NSW,-31.5465,152.8356,0,0,
2018-03-20 17:50:00,NSW,-32.4047,151.7524,0,0,
2018-03-20 17:50:00,NSW,-32.4047,151.7524,0,0,
2018-03-20 17:40:00,NSW,-32.4047,151.7524,0,0,
2018-03-20 22:10:00,NSW,-32.0533,151.4552,0,0,
2018-03-20 22:40:00,NSW,-32.0533,151.4552,0,0,
2018-03-20 22:35:00,NSW,-32.0533,151.4552,0,0,
2018-03-26 14:55:00,NSW,-30.3721,153.0942,0,0,
2018-03-26 14:55:00,NSW,-30.3721,153.0942,0,0,
2018-04-17 17:45:00,NSW,-28.7272,153.4669,0,0,
2018-04-19 05:05:00,NSW,-33.2915,150.9710,0,0,
2018-04-19 05:05:00,NSW,-33.0740,151.4510,0,0,
2018-04-19 07:40:00,NSW,-30.2462,147.5248,0,0,
2018-04-26 11:15:00,NSW,-32.0671,151.6632,0,0,
2018-04-29 10:12:00,NSW,-34.1813,150.2227,0,0,
2017-10-15 16:00:00,NT,-11.4070,130.4153,0,0,
2017-11-26 04:00:00,NT,-13.6839,133.2072,0,0,
2017-12-02 17:30:00,NT,-12.6752,132.8337,0,0,
2017-12-02 17:30:00,NT,-12.1718,130.9943,0,0,
2017-12-02 17:30:00,NT,-12.6752,132.8337,0,0,
2017-12-02 05:00:00,NT,-12.1718,130.9943,0,0,
2017-12-03 06:00:00,NT,-14.2403,129.5181,0,0,
2017-12-03 06:00:00,NT,-13.6374,131.4419,0,0,
2017-12-15 04:30:00,NT,-14.4668,132.2668,0,0,
2018-01-05 19:30:00,NT,-12.7911,130.8525,0,0,
2018-01-19 19:00:00,NT,-12.8764,131.5878,0,0,
2018-01-24 17:30:00,NT,-15.8110,136.6754,0,0,
2018-02-05 15:30:00,NT,-15.8110,136.6754,0,0,
2018-02-05 15:30:00,NT,-14.4668,132.2668,0,0,
2018-02-26 23:15:00,NT,-14.4668,132.2668,0,0,
2018-03-05 13:15:00,NT,-12.0509,134.2236,0,0,
2016-01-20 00:00:00,WA,-31.9547,115.9392,56,0,
2016-01-20 00:00:00,WA,-33.5064,116.7739,58,0,
2016-01-20 00:00:00,WA,-29.6892,115.8850,58,0,
2016-01-20 00:00:00,WA,-34.2036,119.0114,57,0,
2016-01-20 00:00:00,WA,-34.5017,117.5931,56,0,
2016-01-20 00:00:00,WA,-33.5767,115.8214,55,0,
2016-01-20 00:00:00,WA,-34.7636,116.6158,54,0,
2016-01-20 00:00:00,WA,-33.6681,115.7500,52,0,
2016-01-20 00:00:00,WA,-33.6517,115.7514,51,0,
2016-01-20 00:00:00,WA,-34.5322,117.2847,51,0,
2016-01-20 00:00:00,WA,-33.8056,115.3331,51,0,
2016-01-20 00:00:00,WA,-33.8275,115.3889,50,0,
2016-01-21 00:00:00,WA,-33.9322,117.9967,87,0,
2016-03-17 00:00:00,WA,-29.8822,116.0225,58,0,
2016-03-22 00:00:00,WA,-32.6775,119.4158,69,0,
2016-03-25 09:40:00,WA,-30.8031,116.6303,60,59,
